ImageID,Label
2997,8
2998,1
2999,1
3000,3
3001,4
3002,5
3003,6
3004,8
3005,6
3006,1
3007,8
3008,4
3009,7
3010,7
3011,3
3012,8
3013,5
3014,8
3015,2
3016,2
3017,5
3018,4
3019,9
3020,0
3021,8
3022,9
3023,3
3024,2
3025,7
3026,4
3027,1
3028,5
3029,4
3030,0
3031,3
3032,0
3033,3
3034,1
3035,6
3036,2
3037,6
3038,1
3039,3
3040,0
3041,3
3042,1
3043,1
3044,4
3045,7
3046,9
3047,6
3048,9
3049,2
3050,1
3051,2
3052,5
3053,7
3054,7
3055,1
3056,3
3057,7
3058,0
3059,0
3060,0
3061,2
3062,1
3063,9
3064,0
3065,6
3066,2
3067,3
3068,2
3069,3
3070,0
3071,9
3072,8
3073,5
3074,7
3075,7
3076,5
3077,7
3078,6
3079,8
3080,0
3081,2
3082,1
3083,0
3084,8
3085,7
3086,1
3087,1
3088,1
3089,6
3090,7
3091,7
3092,8
3093,1
3094,7
3095,1
3096,8
3097,7
3098,0
3099,2
3100,1
3101,6
3102,8
3103,4
3104,6
3105,7
3106,7
3107,7
3108,7
3109,8
3110,0
3111,0
3112,1
3113,6
3114,6
3115,5
3116,8
3117,5
3118,1
3119,1
3120,0
3121,0
3122,1
3123,5
3124,4
3125,3
3126,0
3127,7
3128,1
3129,6
3130,9
3131,3
3132,8
3133,0
3134,2
3135,1
3136,0
3137,6
3138,5
3139,2
3140,3
3141,4
3142,6
3143,5
3144,2
3145,5
3146,7
3147,8
3148,0
3149,0
3150,4
3151,0
3152,5
3153,4
3154,1
3155,7
3156,8
3157,7
3158,6
3159,8
3160,6
3161,6
3162,7
3163,1
3164,8
3165,7
3166,7
3167,4
3168,2
3169,1
3170,1
3171,1
3172,3
3173,7
3174,2
3175,2
3176,7
3177,0
3178,9
3179,3
3180,9
3181,0
3182,6
3183,5
3184,9
3185,8
3186,2
3187,3
3188,2
3189,2
3190,3
3191,1
3192,0
3193,1
3194,1
3195,9
3196,1
3197,0
3198,3
3199,5
3200,4
3201,6
3202,7
3203,8
3204,6
3205,5
3206,9
3207,1
3208,5
3209,6
3210,7
3211,2
3212,6
3213,3
3214,7
3215,5
3216,8
3217,0
3218,3
3219,6
3220,6
3221,2
3222,4
3223,6
3224,7
3225,1
3226,7
3227,5
3228,6
3229,2
3230,2
3231,3
3232,1
3233,7
3234,1
3235,5
3236,0
3237,8
3238,9
3239,6
3240,1
3241,5
3242,5
3243,1
3244,3
3245,8
3246,7
3247,1
3248,4
3249,7
3250,9
3251,5
3252,4
3253,6
3254,2
3255,9
3256,7
3257,6
3258,6
3259,5
3260,4
3261,5
3262,3
3263,4
3264,4
3265,8
3266,8
3267,6
3268,0
3269,8
3270,0
3271,2
3272,9
3273,7
3274,5
3275,7
3276,4
3277,2
3278,2
3279,7
3280,7
3281,7
3282,5
3283,7
3284,3
3285,5
3286,0
3287,8
3288,4
3289,4
3290,4
3291,6
3292,6
3293,3
3294,0
3295,0
3296,2
3297,7
3298,0
3299,8
3300,7
3301,3
3302,5
3303,7
3304,1
3305,0
3306,5
3307,0
3308,4
3309,0
3310,7
3311,5
3312,4
3313,7
3314,8
3315,6
3316,0
3317,8
3318,2
3319,7
3320,6
3321,8
3322,9
3323,6
3324,3
3325,2
3326,7
3327,6
3328,4
3329,5
3330,3
3331,6
3332,9
3333,1
3334,1
3335,7
3336,9
3337,6
3338,5
3339,1
3340,2
3341,1
3342,3
3343,0
3344,5
3345,9
3346,3
3347,7
3348,0
3349,0
3350,6
3351,2
3352,6
3353,6
3354,7
3355,2
3356,3
3357,1
3358,7
3359,2
3360,9
3361,0
3362,7
3363,7
3364,3
3365,9
3366,0
3367,1
3368,8
3369,1
3370,0
3371,5
3372,7
3373,3
3374,9
3375,9
3376,4
3377,1
3378,9
3379,4
3380,6
3381,2
3382,5
3383,1
3384,1
3385,0
3386,6
3387,1
3388,2
3389,8
3390,7
3391,6
3392,0
3393,0
3394,9
3395,8
3396,3
3397,8
3398,4
3399,6
3400,6
3401,9
3402,3
3403,3
3404,9
3405,1
3406,5
3407,0
3408,5
3409,5
3410,3
3411,0
3412,5
3413,6
3414,3
3415,5
3416,9
3417,5
3418,6
3419,4
3420,2
3421,2
3422,5
3423,3
3424,0
3425,7
3426,2
3427,2
3428,3
3429,9
3430,3
3431,9
3432,1
3433,9
3434,2
3435,0
3436,1
3437,9
3438,7
3439,9
3440,8
3441,1
3442,3
3443,8
3444,1
3445,9
3446,8
3447,0
3448,4
3449,6
3450,1
3451,9
3452,3
3453,3
3454,5
3455,8
3456,9
3457,3
3458,3
3459,2
3460,0
3461,1
3462,0
3463,0
3464,7
3465,3
3466,7
3467,1
3468,9
3469,5
3470,1
3471,6
3472,3
3473,6
3474,2
3475,1
3476,2
3477,6
3478,8
3479,7
3480,0
3481,6
3482,3
3483,0
3484,1
3485,4
3486,4
3487,7
3488,3
3489,9
3490,8
3491,3
3492,2
3493,5
3494,9
3495,7
3496,6
3497,7
3498,0
3499,4
3500,4
3501,9
3502,5
3503,9
3504,7
3505,3
3506,9
3507,7
3508,5
3509,1
3510,0
3511,3
3512,0
3513,3
3514,5
3515,5
3516,0
3517,4
3518,8
3519,8
3520,1
3521,4
3522,2
3523,0
3524,8
3525,0
3526,2
3527,0
3528,9
3529,3
3530,5
3531,0
3532,4
3533,8
3534,5
3535,7
3536,4
3537,0
3538,8
3539,9
3540,7
3541,6
3542,3
3543,5
3544,5
3545,2
3546,7
3547,3
3548,0
3549,1
3550,1
3551,0
3552,8
3553,0
3554,0
3555,2
3556,7
3557,3
3558,0
3559,1
3560,1
3561,6
3562,9
3563,3
3564,8
3565,4
3566,0
3567,2
3568,6
3569,4
3570,8
3571,6
3572,2
3573,1
3574,3
3575,4
3576,6
3577,7
3578,6
3579,4
3580,6
3581,9
3582,8
3583,7
3584,4
3585,7
3586,6
3587,2
3588,4
3589,2
3590,8
3591,9
3592,3
3593,5
3594,6
3595,3
3596,0
3597,4
3598,3
3599,5
3600,6
3601,0
3602,2
3603,1
3604,8
3605,7
3606,0
3607,8
3608,9
3609,9
3610,1
3611,4
3612,7
3613,9
3614,9
3615,3
3616,2
3617,8
3618,9
3619,7
3620,4
3621,2
3622,5
3623,6
3624,0
3625,6
3626,3
3627,0
3628,3
3629,7
3630,3
3631,2
3632,5
3633,1
3634,3
3635,7
3636,9
3637,9
3638,2
3639,5
3640,6
3641,4
3642,2
3643,1
3644,4
3645,4
3646,8
3647,8
3648,9
3649,7
3650,3
3651,7
3652,7
3653,7
3654,9
3655,5
3656,8
3657,7
3658,2
3659,7
3660,3
3661,5
3662,1
3663,4
3664,9
3665,2
3666,8
3667,9
3668,9
3669,0
3670,5
3671,3
3672,4
3673,8
3674,5
3675,1
3676,1
3677,9
3678,9
3679,9
3680,7
3681,0
3682,3
3683,1
3684,2
3685,2
3686,5
3687,2
3688,0
3689,9
3690,4
3691,7
3692,2
3693,5
3694,9
3695,6
3696,0
3697,2
3698,4
3699,9
3700,7
3701,3
3702,0
3703,2
3704,3
3705,1
3706,4
3707,4
3708,5
3709,1
3710,5
3711,8
3712,0
3713,8
3714,7
3715,4
3716,2
3717,5
3718,1
3719,7
3720,5
3721,8
3722,3
3723,8
3724,4
3725,7
3726,0
3727,8
3728,1
3729,1
3730,7
3731,5
3732,4
3733,5
3734,3
3735,6
3736,0
3737,4
3738,1
3739,8
3740,1
3741,8
3742,1
3743,9
3744,0
3745,6
3746,0
3747,8
3748,7
3749,9
3750,0
3751,3
3752,5
3753,8
3754,5
3755,2
3756,6
3757,8
3758,0
3759,7
3760,0
3761,1
3762,3
3763,4
3764,3
3765,6
3766,9
3767,8
3768,0
3769,3
3770,6
3771,6
3772,9
3773,9
3774,1
3775,1
3776,0
3777,9
3778,7
3779,9
3780,1
3781,6
3782,9
3783,0
3784,0
3785,6
3786,3
3787,9
3788,6
3789,1
3790,5
3791,1
3792,4
3793,2
3794,8
3795,1
3796,1
3797,3
3798,4
3799,0
3800,7
3801,3
3802,3
3803,6
3804,1
3805,9
3806,7
3807,6
3808,9
3809,2
3810,6
3811,1
3812,2
3813,6
3814,4
3815,6
3816,3
3817,2
3818,3
3819,1
3820,0
3821,3
3822,7
3823,0
3824,6
3825,0
3826,1
3827,7
3828,5
3829,2
3830,9
3831,1
3832,5
3833,4
3834,8
3835,4
3836,6
3837,0
3838,6
3839,0
3840,6
3841,0
3842,6
3843,4
3844,1
3845,4
3846,7
3847,7
3848,5
3849,0
3850,4
3851,3
3852,1
3853,9
3854,1
3855,1
3856,4
3857,2
3858,7
3859,5
3860,8
3861,9
3862,6
3863,3
3864,4
3865,3
3866,0
3867,7
3868,1
3869,6
3870,6
3871,4
3872,9
3873,5
3874,5
3875,6
3876,7
3877,1
3878,6
3879,3
3880,5
3881,6
3882,7
3883,2
3884,9
3885,4
3886,5
3887,1
3888,8
3889,9
3890,5
3891,8
3892,5
3893,1
3894,2
3895,3
3896,7
3897,3
3898,2
3899,0
3900,7
3901,2
3902,0
3903,1
3904,8
3905,6
3906,4
3907,3
3908,3
3909,7
3910,5
3911,1
3912,1
3913,8
3914,1
3915,9
3916,5
3917,7
3918,9
3919,0
3920,5
3921,2
3922,3
3923,3
3924,0
3925,3
3926,8
3927,9
3928,3
3929,0
3930,1
3931,3
3932,0
3933,7
3934,3
3935,3
3936,9
3937,5
3938,0
3939,3
3940,1
3941,4
3942,4
3943,3
3944,5
3945,6
3946,8
3947,4
3948,3
3949,1
3950,1
3951,6
3952,4
3953,2
3954,1
3955,8
3956,6
3957,5
3958,0
3959,7
3960,7
3961,9
3962,4
3963,5
3964,9
3965,3
3966,1
3967,9
3968,5
3969,8
3970,3
3971,2
3972,0
3973,4
3974,3
3975,2
3976,0
3977,2
3978,6
3979,7
3980,2
3981,2
3982,2
3983,4
3984,8
3985,1
3986,1
3987,6
3988,2
3989,2
3990,1
3991,3
3992,2
3993,7
3994,6
3995,0
3996,9
3997,8
3998,7
3999,8
4000,4
4001,2
4002,5
4003,1
4004,8
4005,2
4006,3
4007,2
4008,5
4009,0
4010,8
4011,2
4012,7
4013,1
4014,9
4015,3
4016,6
4017,9
4018,8
4019,0
4020,2
4021,6
4022,7
4023,1
4024,6
4025,7
4026,7
4027,4
4028,2
4029,3
4030,1
4031,8
4032,6
4033,7
4034,5
4035,1
4036,6
4037,7
4038,3
4039,4
4040,4
4041,7
4042,8
4043,9
4044,1
4045,1
4046,1
4047,5
4048,9
4049,5
4050,1
4051,7
4052,9
4053,1
4054,5
4055,4
4056,1
4057,7
4058,1
4059,7
4060,7
4061,0
4062,0
4063,6
4064,6
4065,0
4066,0
4067,1
4068,2
4069,9
4070,9
4071,7
4072,4
4073,4
4074,4
4075,6
4076,1
4077,2
4078,4
4079,5
4080,8
4081,2
4082,1
4083,1
4084,7
4085,2
4086,9
4087,6
4088,1
4089,6
4090,2
4091,4
4092,2
4093,6
4094,3
4095,4
4096,5
4097,4
4098,3
4099,2
4100,5
4101,8
4102,0
4103,5
4104,2
4105,7
4106,7
4107,1
4108,4
4109,6
4110,1
4111,2
4112,6
4113,1
4114,5
4115,3
4116,0
4117,6
4118,9
4119,6
4120,3
4121,6
4122,2
4123,1
4124,3
4125,7
4126,3
4127,1
4128,5
4129,2
4130,7
4131,1
4132,1
4133,8
4134,1
4135,1
4136,7
4137,0
4138,0
4139,3
4140,9
4141,4
4142,6
4143,0
4144,4
4145,7
4146,8
4147,9
4148,2
4149,9
4150,2
4151,9
4152,2
4153,3
4154,9
4155,1
4156,3
4157,1
4158,0
4159,4
4160,3
4161,4
4162,9
4163,4
4164,5
4165,2
4166,0
4167,6
4168,7
4169,8
4170,2
4171,9
4172,9
4173,2
4174,3
4175,7
4176,8
4177,3
4178,6
4179,4
4180,3
4181,8
4182,5
4183,3
4184,7
4185,2
4186,3
4187,6
4188,6
4189,9
4190,4
4191,2
4192,0
4193,7
4194,4
4195,1
4196,8
4197,4
4198,9
4199,8
4200,7
4201,2
4202,2
4203,0
4204,7
4205,4
4206,0
4207,2
4208,0
4209,3
4210,4
4211,5
4212,9
4213,6
4214,5
4215,9
4216,4
4217,9
4218,9
4219,1
4220,5
4221,8
4222,6
4223,5
4224,1
4225,4
4226,4
4227,9
4228,9
4229,2
4230,8
4231,6
4232,6
4233,1
4234,3
4235,5
4236,0
4237,4
4238,3
4239,4
4240,4
4241,9
4242,2
4243,9
4244,5
4245,9
4246,3
4247,1
4248,7
4249,8
4250,6
4251,5
4252,8
4253,1
4254,3
4255,1
4256,1
4257,8
4258,4
4259,0
4260,4
4261,2
4262,2
4263,1
4264,4
4265,8
4266,3
4267,6
4268,7
4269,0
4270,5
4271,2
4272,4
4273,2
4274,7
4275,2
4276,2
4277,2
4278,2
4279,4
4280,4
4281,2
4282,3
4283,0
4284,3
4285,6
4286,9
4287,3
4288,8
4289,6
4290,7
4291,2
4292,0
4293,9
4294,2
4295,3
4296,0
4297,0
4298,4
4299,1
4300,2
4301,9
4302,8
4303,5
4304,9
4305,9
4306,0
4307,5
4308,6
4309,7
4310,1
4311,5
4312,6
4313,9
4314,0
4315,9
4316,0
4317,2
4318,1
4319,0
4320,6
4321,7
4322,3
4323,0
4324,3
4325,8
4326,6
4327,7
4328,3
4329,5
4330,8
4331,6
4332,4
4333,1
4334,7
4335,2
4336,0
4337,6
4338,2
4339,5
4340,9
4341,3
4342,0
4343,1
4344,8
4345,2
4346,4
4347,8
4348,5
4349,2
4350,0
4351,4
4352,1
4353,7
4354,7
4355,4
4356,4
4357,2
4358,3
4359,2
4360,2
4361,1
4362,7
4363,8
4364,8
4365,4
4366,7
4367,9
4368,1
4369,6
4370,9
4371,7
4372,2
4373,7
4374,7
4375,7
4376,8
4377,4
4378,3
4379,6
4380,9
4381,2
4382,3
4383,1
4384,8
4385,6
4386,3
4387,8
4388,0
4389,0
4390,6
4391,1
4392,8
4393,9
4394,7
4395,0
4396,9
4397,5
4398,7
4399,7
4400,4
4401,9
4402,7
4403,8
4404,1
4405,3
4406,2
4407,7
4408,9
4409,0
4410,1
4411,7
4412,5
4413,2
4414,2
4415,6
4416,2
4417,1
4418,9
4419,4
4420,0
4421,4
4422,6
4423,6
4424,4
4425,6
4426,2
4427,7
4428,4
4429,2
4430,0
4431,2
4432,3
4433,3
4434,1
4435,4
4436,1
4437,6
4438,4
4439,1
4440,9
4441,0
4442,9
4443,9
4444,5
4445,3
4446,3
4447,7
4448,6
4449,1
4450,5
4451,2
4452,2
4453,9
4454,3
4455,3
4456,7
4457,4
4458,9
4459,3
4460,9
4461,4
4462,5
4463,7
4464,9
4465,2
4466,9
4467,0
4468,9
4469,2
4470,6
4471,0
4472,9
4473,1
4474,4
4475,6
4476,1
4477,7
4478,5
4479,6
4480,7
4481,9
4482,3
4483,2
4484,3
4485,0
4486,2
4487,0
4488,6
4489,5
4490,8
4491,0
4492,9
4493,9
4494,6
4495,2
4496,2
4497,7
4498,2
4499,1
4500,7
4501,8
4502,2
4503,9
4504,3
4505,6
4506,7
4507,6
4508,0
4509,2
4510,2
4511,9
4512,3
4513,3
4514,4
4515,7
4516,4
4517,0
4518,0
4519,8
4520,8
4521,9
4522,9
4523,5
4524,3
4525,0
4526,2
4527,1
4528,4
4529,6
4530,3
4531,8
4532,9
4533,5
4534,2
4535,7
4536,9
4537,6
4538,1
4539,4
4540,4
4541,6
4542,0
4543,3
4544,2
4545,2
4546,9
4547,6
4548,6
4549,1
4550,3
4551,2
4552,8
4553,1
4554,3
4555,2
4556,7
4557,7
4558,0
4559,1
4560,2
4561,2
4562,0
4563,6
4564,1
4565,1
4566,1
4567,7
4568,8
4569,7
4570,8
4571,2
4572,2
4573,9
4574,5
4575,0
4576,7
4577,8
4578,7
4579,0
4580,2
4581,9
4582,2
4583,9
4584,5
4585,6
4586,7
4587,3
4588,0
4589,5
4590,6
4591,6
4592,3
4593,7
4594,3
4595,6
4596,9
4597,9
4598,7
4599,0
4600,4
4601,0
4602,7
4603,7
4604,2
4605,3
4606,4
4607,1
4608,8
4609,4
4610,7
4611,6
4612,4
4613,0
4614,4
4615,3
4616,0
4617,1
4618,1
4619,7
4620,7
4621,2
4622,5
4623,4
4624,3
4625,9
4626,3
4627,7
4628,8
4629,6
4630,7
4631,9
4632,7
4633,4
4634,1
4635,4
4636,7
4637,4
4638,5
4639,9
4640,0
4641,1
4642,4
4643,0
4644,4
4645,2
4646,5
4647,6
4648,8
4649,9
4650,2
4651,9
4652,6
4653,4
4654,8
4655,3
4656,7
4657,9
4658,5
4659,2
4660,6
4661,1
4662,3
4663,2
4664,8
4665,8
4666,3
4667,9
4668,2
4669,6
4670,3
4671,0
4672,2
4673,4
4674,1
4675,6
4676,7
4677,8
4678,5
4679,9
4680,0
4681,2
4682,5
4683,4
4684,2
4685,7
4686,9
4687,2
4688,1
4689,5
4690,0
4691,4
4692,8
4693,0
4694,2
4695,0
4696,1
4697,9
4698,2
4699,0
4700,4
4701,3
4702,9
4703,5
4704,7
4705,4
4706,2
4707,4
4708,6
4709,5
4710,3
4711,8
4712,5
4713,6
4714,3
4715,9
4716,2
4717,2
4718,2
4719,6
4720,7
4721,0
4722,4
4723,1
4724,9
4725,7
4726,2
4727,4
4728,4
4729,3
4730,6
4731,9
4732,5
4733,6
4734,6
4735,2
4736,8
4737,8
4738,7
4739,4
4740,4
4741,0
4742,6
4743,7
4744,5
4745,5
4746,3
4747,1
4748,3
4749,1
4750,3
4751,7
4752,1
4753,5
4754,3
4755,7
4756,1
4757,7
4758,1
4759,1
4760,0
4761,5
4762,4
4763,8
4764,7
4765,3
4766,6
4767,1
4768,6
4769,3
4770,1
4771,2
4772,1
4773,5
4774,6
4775,6
4776,8
4777,3
4778,4
4779,1
4780,6
4781,6
4782,2
4783,9
4784,0
4785,1
4786,7
4787,4
4788,0
4789,6
4790,1
4791,3
4792,4
4793,7
4794,9
4795,0
4796,6
4797,0
4798,3
4799,1
4800,6
4801,6
4802,8
4803,3
4804,5
4805,1
4806,9
4807,3
4808,4
4809,8
4810,1
4811,1
4812,5
4813,1
4814,9
4815,3
4816,4
4817,2
4818,0
4819,4
4820,3
4821,1
4822,8
4823,7
4824,4
4825,1
4826,4
4827,0
4828,9
4829,7
4830,6
4831,1
4832,6
4833,1
4834,2
4835,9
4836,0
4837,1
4838,1
4839,4
4840,6
4841,6
4842,3
4843,1
4844,1
4845,4
4846,0
4847,9
4848,1
4849,5
4850,4
4851,9
4852,2
4853,5
4854,1
4855,4
4856,3
4857,1
4858,9
4859,2
4860,3
4861,7
4862,7
4863,4
4864,6
4865,2
4866,3
4867,1
4868,3
4869,8
4870,0
4871,5
4872,6
4873,3
4874,3
4875,6
4876,1
4877,3
4878,3
4879,0
4880,3
4881,9
4882,2
4883,6
4884,1
4885,8
4886,6
4887,9
4888,3
4889,1
4890,7
4891,2
4892,9
4893,7
4894,7
4895,9
4896,5
4897,3
4898,3
4899,3
4900,3
4901,2
4902,9
4903,4
4904,3
4905,6
4906,8
4907,9
4908,8
4909,2
4910,3
4911,8
4912,1
4913,9
4914,7
4915,4
4916,5
4917,4
4918,3
4919,2
4920,6
4921,9
4922,1
4923,7
4924,5
4925,6
4926,7
4927,4
4928,3
4929,6
4930,6
4931,0
4932,2
4933,6
4934,6
4935,6
4936,8
4937,0
4938,3
4939,0
4940,6
4941,1
4942,6
4943,7
4944,7
4945,9
4946,3
4947,4
4948,3
4949,6
4950,9
4951,0
4952,3
4953,3
4954,6
4955,8
4956,1
4957,7
4958,0
4959,9
4960,5
4961,2
4962,8
4963,0
4964,3
4965,1
4966,7
4967,1
4968,9
4969,3
4970,9
4971,8
4972,1
4973,5
4974,6
4975,0
4976,1
4977,8
4978,5
4979,3
4980,7
4981,1
4982,1
4983,1
4984,6
4985,7
4986,7
4987,6
4988,2
4989,5
4990,1
4991,3
4992,7
4993,0
4994,8
4995,6
4996,2
4997,0
4998,6
4999,2
5000,4
5001,1
5002,0
5003,2
5004,7
5005,2
5006,9
5007,6
5008,3
5009,7
5010,9
5011,7
5012,5
5013,3
5014,3
5015,1
5016,2
5017,4
5018,3
5019,1
5020,9
5021,1
5022,1
5023,7
5024,6
5025,0
5026,4
5027,1
5028,5
5029,3
5030,7
5031,9
5032,9
5033,2
5034,3
5035,1
5036,2
5037,2
5038,1
5039,7
5040,0
5041,2
5042,4
5043,8
5044,1
5045,3
5046,7
5047,8
5048,6
5049,1
5050,9
5051,0
5052,5
5053,3
5054,1
5055,6
5056,4
5057,6
5058,0
5059,6
5060,1
5061,0
5062,3
5063,1
5064,0
5065,2
5066,9
5067,6
5068,0
5069,6
5070,7
5071,2
5072,5
5073,0
5074,6
5075,0
5076,3
5077,8
5078,8
5079,8
5080,8
5081,0
5082,7
5083,5
5084,8
5085,1
5086,4
5087,8
5088,1
5089,4
5090,5
5091,2
5092,7
5093,7
5094,2
5095,9
5096,8
5097,6
5098,4
5099,5
5100,1
5101,2
5102,7
5103,7
5104,1
5105,6
5106,7
5107,3
5108,9
5109,6
5110,2
5111,6
5112,6
5113,1
5114,1
5115,1
5116,1
5117,4
5118,0
5119,8
5120,7
5121,0
5122,9
5123,9
5124,5
5125,3
5126,1
5127,9
5128,7
5129,6
5130,8
5131,2
5132,4
5133,9
5134,3
5135,2
5136,6
5137,6
5138,0
5139,4
5140,1
5141,1
5142,0
5143,8
5144,6
5145,9
5146,0
5147,1
5148,0
5149,7
5150,5
5151,6
5152,3
5153,3
5154,1
5155,6
5156,4
5157,6
5158,1
5159,3
5160,2
5161,8
5162,0
5163,8
5164,8
5165,4
5166,9
5167,3
5168,2
5169,5
5170,4
5171,1
5172,3
5173,7
5174,4
5175,3
5176,2
5177,5
5178,0
5179,4
5180,8
5181,1
5182,3
5183,2
5184,5
5185,4
5186,0
5187,5
5188,9
5189,6
5190,8
5191,1
5192,4
5193,2
5194,6
5195,3
5196,0
5197,8
5198,5
5199,9
5200,2
5201,2
5202,1
5203,4
5204,1
5205,6
5206,4
5207,1
5208,4
5209,9
5210,7
5211,1
5212,6
5213,7
5214,8
5215,0
5216,2
5217,4
5218,9
5219,8
5220,0
5221,3
5222,9
5223,0
5224,6
5225,2
5226,2
5227,6
5228,7
5229,5
5230,1
5231,1
5232,9
5233,6
5234,2
5235,5
5236,4
5237,8
5238,2
5239,2
5240,7
5241,9
5242,9
5243,2
5244,8
5245,3
5246,3
5247,4
5248,4
5249,9
5250,2
5251,5
5252,3
5253,8
5254,9
5255,5
5256,1
5257,2
5258,9
5259,0
5260,1
5261,2
5262,5
5263,9
5264,9
5265,9
5266,9
5267,3
5268,3
5269,9
5270,5
5271,2
5272,3
5273,2
5274,4
5275,2
5276,8
5277,3
5278,7
5279,6
5280,9
5281,5
5282,5
5283,5
5284,2
5285,6
5286,7
5287,8
5288,5
5289,1
5290,6
5291,4
5292,5
5293,8
5294,0
5295,7
5296,3
5297,6
5298,8
5299,4
5300,0
5301,5
5302,4
5303,3
5304,5
5305,4
5306,9
5307,6
5308,3
5309,1
5310,0
5311,0
5312,3
5313,7
5314,7
5315,0
5316,0
5317,0
5318,8
5319,8
5320,5
5321,5
5322,8
5323,1
5324,8
5325,2
5326,4
5327,7
5328,9
5329,9
5330,2
5331,7
5332,7
5333,6
5334,1
5335,2
5336,5
5337,7
5338,7
5339,7
5340,8
5341,0
5342,1
5343,7
5344,0
5345,7
5346,3
5347,9
5348,2
5349,2
5350,7
5351,1
5352,2
5353,3
5354,2
5355,2
5356,6
5357,2
5358,8
5359,3
5360,2
5361,5
5362,0
5363,3
5364,8
5365,7
5366,7
5367,7
5368,2
5369,1
5370,1
5371,7
5372,7
5373,2
5374,3
5375,4
5376,2
5377,7
5378,8
5379,7
5380,8
5381,0
5382,2
5383,8
5384,5
5385,7
5386,3
5387,9
5388,7
5389,8
5390,1
5391,6
5392,7
5393,4
5394,0
5395,3
5396,1
5397,4
5398,2
5399,1
5400,3
5401,3
5402,7
5403,1
5404,0
5405,4
5406,9
5407,6
5408,4
5409,9
5410,5
5411,2
5412,4
5413,8
5414,3
5415,4
5416,6
5417,3
5418,3
5419,8
5420,3
5421,4
5422,9
5423,5
5424,6
5425,1
5426,4
5427,4
5428,1
5429,2
5430,3
5431,2
5432,3
5433,4
5434,7
5435,3
5436,0
5437,4
5438,6
5439,0
5440,8
5441,2
5442,9
5443,2
5444,9
5445,6
5446,0
5447,0
5448,0
5449,6
5450,9
5451,5
5452,3
5453,4
5454,0
5455,9
5456,9
5457,1
5458,6
5459,7
5460,8
5461,8
5462,3
5463,4
5464,1
5465,3
5466,5
5467,8
5468,2
5469,4
5470,0
5471,1
5472,2
5473,0
5474,8
5475,1
5476,3
5477,9
5478,5
5479,4
5480,9
5481,8
5482,1
5483,9
5484,3
5485,9
5486,9
5487,4
5488,7
5489,9
5490,4
5491,2
5492,2
5493,5
5494,8
5495,0
5496,9
5497,3
5498,1
5499,9
5500,5
5501,6
5502,3
5503,6
5504,4
5505,3
5506,9
5507,8
5508,8
5509,1
5510,0
5511,4
5512,7
5513,0
5514,0
5515,6
5516,1
5517,5
5518,7
5519,1
5520,9
5521,3
5522,1
5523,6
5524,3
5525,8
5526,6
5527,6
5528,4
5529,5
5530,8
5531,9
5532,6
5533,8
5534,7
5535,2
5536,7
5537,5
5538,6
5539,2
5540,6
5541,3
5542,2
5543,1
5544,5
5545,3
5546,5
5547,9
5548,6
5549,1
5550,6
5551,0
5552,9
5553,2
5554,9
5555,8
5556,5
5557,4
5558,2
5559,3
5560,5
5561,0
5562,4
5563,9
5564,1
5565,1
5566,7
5567,5
5568,5
5569,1
5570,7
5571,9
5572,5
5573,5
5574,8
5575,3
5576,3
5577,8
5578,3
5579,1
5580,5
5581,1
5582,8
5583,9
5584,7
5585,1
5586,3
5587,9
5588,5
5589,2
5590,2
5591,6
5592,2
5593,9
5594,3
5595,4
5596,4
5597,5
5598,7
5599,3
5600,4
5601,2
5602,3
5603,9
5604,0
5605,5
5606,4
5607,6
5608,4
5609,8
5610,7
5611,7
5612,5
5613,7
5614,2
5615,5
5616,4
5617,1
5618,7
5619,3
5620,1
5621,4
5622,4
5623,0
5624,6
5625,4
5626,6
5627,2
5628,3
5629,8
5630,5
5631,1
5632,8
5633,0
5634,4
5635,5
5636,7
5637,9
5638,9
5639,9
5640,0
5641,9
5642,7
5643,9
5644,4
5645,0
5646,9
5647,8
5648,1
5649,2
5650,6
5651,3
5652,6
5653,2
5654,6
5655,6
5656,0
5657,7
5658,8
5659,1
5660,2
5661,2
5662,1
5663,8
5664,4
5665,2
5666,1
5667,3
5668,7
5669,8
5670,4
5671,0
5672,5
5673,3
5674,6
5675,2
5676,3
5677,6
5678,4
5679,2
5680,4
5681,8
5682,2
5683,2
5684,9
5685,7
5686,8
5687,5
5688,0
5689,1
5690,1
5691,3
5692,0
5693,8
5694,3
5695,1
5696,2
5697,1
5698,8
5699,8
5700,9
5701,8
5702,6
5703,4
5704,3
5705,5
5706,0
5707,0
5708,7
5709,7
5710,5
5711,3
5712,0
5713,3
5714,9
5715,6
5716,7
5717,3
5718,1
5719,9
5720,6
5721,5
5722,2
5723,8
5724,0
5725,0
5726,8
5727,9
5728,0
5729,6
5730,1
5731,2
5732,0
5733,0
5734,1
5735,0
5736,6
5737,6
5738,1
5739,4
5740,2
5741,3
5742,9
5743,2
5744,1
5745,5
5746,7
5747,5
5748,6
5749,0
5750,6
5751,7
5752,9
5753,8
5754,1
5755,5
5756,4
5757,0
5758,2
5759,2
5760,9
5761,2
5762,0
5763,2
5764,7
5765,6
5766,6
5767,0
5768,4
5769,8
5770,3
5771,8
5772,2
5773,8
5774,4
5775,8
5776,1
5777,2
5778,0
5779,9
5780,6
5781,3
5782,6
5783,0
5784,1
5785,8
5786,2
5787,1
5788,7
5789,8
5790,4
5791,9
5792,9
5793,5
5794,1
